SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,Species,Percent_Cover
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Mid (0.5 m MLLW),encrusting coralline algae,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Mid (0.5 m MLLW),Halosaccion glandiforme,92
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),barnacle,76
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),Fucus distichus,68
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),Gloiopeltis furcata,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),Mytilus trossulus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),non-coralline algal crust,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,5,Upper (1.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Mid (0.5 m MLLW),Fucus distichus,20
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Mid (0.5 m MLLW),Halosaccion glandiforme,64
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),barnacle,80
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),Fucus distichus,100
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),non-coralline algal crust,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),Pylaiella littoralis,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,6,Upper (1.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Mid (0.5 m MLLW),barnacle,20
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Mid (0.5 m MLLW),Fucus distichus,60
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Mid (0.5 m MLLW),Halosaccion glandiforme,32
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Mid (0.5 m MLLW),Mazzaella parksii,24
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Mid (0.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Upper (1.5 m MLLW),barnacle,68
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Upper (1.5 m MLLW),Fucus distichus,88
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,7,Upper (1.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),Alaria marginata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),Fucus distichus,40
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),Halosaccion glandiforme,24
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),non-coralline algal crust,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Mid (0.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Upper (1.5 m MLLW),barnacle,84
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Upper (1.5 m MLLW),Fucus distichus,96
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Upper (1.5 m MLLW),Mytilus trossulus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,8,Upper (1.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Mid (0.5 m MLLW),Alaria marginata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Mid (0.5 m MLLW),Halosaccion glandiforme,48
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Mid (0.5 m MLLW),non-coralline algal crust,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),barnacle,88
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Endocladia muricata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Fucus distichus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Gloiopeltis furcata,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Mytilus trossulus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,9,Upper (1.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Mid (0.5 m MLLW),Alaria marginata,52
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Mid (0.5 m MLLW),non-coralline algal crust,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Upper (1.5 m MLLW),barnacle,80
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Upper (1.5 m MLLW),Fucus distichus,100
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,10,Upper (1.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),Alaria marginata,48
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),Fucus distichus,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),Halosaccion glandiforme,68
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),Melanosiphon intestinalis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Mid (0.5 m MLLW),Pylaiella littoralis,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),barnacle,96
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),Fucus distichus,84
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),Gloiopeltis furcata,12
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,11,Upper (1.5 m MLLW),Pylaiella littoralis,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Mid (0.5 m MLLW),Alaria marginata,44
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Mid (0.5 m MLLW),Halosaccion glandiforme,20
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Mid (0.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Upper (1.5 m MLLW),barnacle,96
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Upper (1.5 m MLLW),Fucus distichus,96
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Upper (1.5 m MLLW),Pylaiella littoralis,16
AKP_B10_RI_03,Kinak Bay,2009-07-07,2009,12,Upper (1.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Mid (0.5 m MLLW),Alaria marginata,92
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Mid (0.5 m MLLW),Halosaccion glandiforme,24
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Mid (0.5 m MLLW),Palmaria hecatensis,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),bare substrate,20
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),barnacle spat,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),Fucus distichus,72
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),Mytilus trossulus,36
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),Neorhodomela oregona,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,1,Upper (1.5 m MLLW),Polyostea bipinnata,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Mid (0.5 m MLLW),Alaria marginata,76
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Mid (0.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Mid (0.5 m MLLW),Halosaccion glandiforme,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Upper (1.5 m MLLW),barnacle spat,20
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Upper (1.5 m MLLW),Fucus distichus,84
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Upper (1.5 m MLLW),Mytilus trossulus,28
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,2,Upper (1.5 m MLLW),Neorhodomela oregona,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Mid (0.5 m MLLW),Alaria marginata,100
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Mid (0.5 m MLLW),barnacle spat,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),barnacle spat,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),Fucus distichus,64
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),Mytilus trossulus,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),Neorhodomela oregona,20
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,3,Upper (1.5 m MLLW),Semibalanus cariosus,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Mid (0.5 m MLLW),Alaria marginata,100
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Upper (1.5 m MLLW),bare substrate,20
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Upper (1.5 m MLLW),barnacle spat,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Upper (1.5 m MLLW),Fucus distichus,72
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,4,Upper (1.5 m MLLW),Mytilus trossulus,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,5,Mid (0.5 m MLLW),Alaria marginata,84
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,5,Mid (0.5 m MLLW),Halosaccion glandiforme,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,5,Upper (1.5 m MLLW),Fucus distichus,100
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Mid (0.5 m MLLW),Alaria marginata,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Mid (0.5 m MLLW),Balanus glandula,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Mid (0.5 m MLLW),Fucus distichus,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Mid (0.5 m MLLW),Polyostea bipinnata,36
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),barnacle spat,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),Fucus distichus,92
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),Odonthalia floccosa,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,6,Upper (1.5 m MLLW),Polyostea bipinnata,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Mid (0.5 m MLLW),Alaria marginata,56
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Mid (0.5 m MLLW),Polyostea bipinnata,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Mid (0.5 m MLLW),Urticina crassicornis,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),barnacle spat,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),Fucus distichus,76
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),Plocamium pacificum,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),Pylaiella littoralis,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,7,Upper (1.5 m MLLW),Ulothrix flacca,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Mid (0.5 m MLLW),Alaria marginata,24
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Mid (0.5 m MLLW),Cryptosiphonia woodii,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Mid (0.5 m MLLW),Polyostea bipinnata,48
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Upper (1.5 m MLLW),barnacle spat,44
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Upper (1.5 m MLLW),Fucus distichus,68
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Upper (1.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,8,Upper (1.5 m MLLW),Mytilus trossulus,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Mid (0.5 m MLLW),Fucus distichus,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Mid (0.5 m MLLW),Polyostea bipinnata,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Upper (1.5 m MLLW),Cryptosiphonia woodii,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Upper (1.5 m MLLW),Fucus distichus,60
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Upper (1.5 m MLLW),Mytilus trossulus,28
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,9,Upper (1.5 m MLLW),Polyostea bipinnata,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,10,Mid (0.5 m MLLW),Alaria marginata,56
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,10,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,10,Mid (0.5 m MLLW),Polyostea bipinnata,24
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,10,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,10,Upper (1.5 m MLLW),Fucus distichus,92
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Mid (0.5 m MLLW),Alaria marginata,52
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Mid (0.5 m MLLW),Halosaccion glandiforme,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Mid (0.5 m MLLW),Polyostea bipinnata,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Mid (0.5 m MLLW),Semibalanus cariosus,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Upper (1.5 m MLLW),Fucus distichus,88
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,11,Upper (1.5 m MLLW),Mytilus trossulus,12
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Mid (0.5 m MLLW),Alaria marginata,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Mid (0.5 m MLLW),bare substrate,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Mid (0.5 m MLLW),Polyostea bipinnata,16
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Upper (1.5 m MLLW),barnacle spat,48
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Upper (1.5 m MLLW),Fucus distichus,56
AKP_B10_RI_03,Kinak Bay,2008-07-02,2008,12,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Alaria marginata,53.06122449
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),barnacle spat,12.24489796
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Fucus distichus,12.24489796
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Halosaccion glandiforme,22.44897959
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Melanosiphon intestinalis,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Neorhodomela oregona,6.12244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Mid (0.5 m MLLW),Semibalanus cariosus,6.12244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),barnacle spat,85.71428571
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),Fucus distichus,32.65306122
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),Gloiopeltis furcata,6.12244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),Mytilus trossulus,22.44897959
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,1,Upper (1.5 m MLLW),Pylaiella littoralis,8.163265306
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),barnacle spat,95.91836735
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,12.24489796
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),encrusting coralline algae,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),Fucus distichus,26.53061224
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),Gloiopeltis furcata,24.48979592
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),Melanosiphon intestinalis,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Mid (0.5 m MLLW),Mytilus trossulus,10.20408163
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),bare substrate,6.12244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),barnacle spat,61.2244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Fucus distichus,40.81632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Mytilus trossulus,32.65306122
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Neorhodomela oregona,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,2,Upper (1.5 m MLLW),Pylaiella littoralis,4.081632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),Alaria marginata,79.59183673
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),barnacle spat,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),Fucus distichus,4.081632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),Halosaccion glandiforme,18.36734694
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),Neorhodomela oregona,6.12244898
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Mid (0.5 m MLLW),Pylaiella littoralis,4.081632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),barnacle spat,75.51020408
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4.081632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Chthamalus dalli,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Fucus distichus,53.06122449
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Gloiopeltis furcata,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Melanosiphon intestinalis,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Mytilus trossulus,20.40816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Neorhodomela oregona,10.20408163
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Pylaiella littoralis,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Semibalanus balanoides,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Semibalanus cariosus,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,3,Upper (1.5 m MLLW),Soranthera ulvoidea,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),Alaria marginata,59.18367347
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),barnacle spat,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),encrusting coralline algae,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),Fucus distichus,20.40816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),Halosaccion glandiforme,14.28571429
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),Neorhodomela oregona,8.163265306
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Mid (0.5 m MLLW),Pylaiella littoralis,8.163265306
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Upper (1.5 m MLLW),bare substrate,2.040816327
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Upper (1.5 m MLLW),barnacle spat,40.81632653
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Upper (1.5 m MLLW),Fucus distichus,69.3877551
AKP_B10_RI_03,Kinak Bay,2007-07-01,2007,4,Upper (1.5 m MLLW),Mytilus trossulus,20.40816327
