Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,NumberPrimaryCores,PrimaryMusselCount,NumberAdditionalCores,AdditionalMusselCount
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,2,1,1,4,9
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,3,1,2,8,11
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,4,1,1,8,6
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,5,1,1,8,13
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,6,1,25,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,7,1,11,5,28
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,8,1,0,8,25
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,9,1,3,6,13
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,10,1,4,6,30
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,1,1,15,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,3,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,4,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,5,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,7,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,8,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,9,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/27/2010,2010,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,6,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,7,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,8,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/15/2011,2011,10,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/20/2012,2012,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,6,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/26/2013,2013,10,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,.,0,.,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,1,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,2,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,3,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,5,1,0,2,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,6,1,0,2,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,7,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,8,1,0,8,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,9,1,0,8,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/30/2014,2014,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,1,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,2,1,0,8,8
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,3,1,0,8,6
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,4,1,1,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,5,1,4,8,11
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,6,1,2,8,16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,7,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2015,2015,10,1,0,8,27
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,1,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,2,1,3,8,1
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,3,1,0,8,15
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,4,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,5,1,14,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,6,1,1,6,24
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,7,1,17,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,8,1,1,4,26
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/6/2016,2016,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,1,1,0,3,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,2,1,4,3,21
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,3,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,4,1,2,6,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,5,1,0,8,12
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,6,1,1,8,2
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,7,1,0,7,16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,8,1,7,2,16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,9,1,4,8,5
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/27/2017,2017,10,1,4,3,16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,1,1,4,6,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,2,1,0,4,28
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,3,1,10,1,11
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,5,1,0,8,19
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,6,1,3,1,8
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,7,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,8,1,1,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/29/2018,2018,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,1,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,2,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,3,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,4,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,5,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,6,1,9,8,2
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,7,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,6/4/2019,2019,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,1,1,13,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,2,1,0,4,6
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,3,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,4,1,0,3,2
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,5,1,0,5,8
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,7,1,10,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,8,1,0,1,5
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,9,1,9,0,.
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/26/2021,2021,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,1,1,7,6,36
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,2,1,0,8,11
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,3,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,4,1,8,8,19
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,5,1,14,5,16
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,6,1,8,5,14
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,7,1,13,8,23
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,8,1,1,8,20
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,9,1,1,8,3
PWS,8,WPWS,PWS_B08_MI_01,Hogan,5/28/2022,2022,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,2,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,3,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,4,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,5,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,6,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,7,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,8,1,8,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,9,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/26/2010,2010,10,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,2,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,4,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,5,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,9,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/14/2011,2011,10,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,3,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,4,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,5,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,6,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,8,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,9,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/19/2012,2012,10,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,3,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,5,1,6,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,6,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,7,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,8,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,9,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/25/2013,2013,10,1,3,0,.
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,1,1,0,2,62
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,2,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,3,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,4,1,2,8,14
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,5,1,4,4,31
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,6,1,8,1,8
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,7,1,0,8,28
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,8,1,0,8,1
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/28/2014,2014,10,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,1,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,2,1,0,8,14
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,3,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,4,1,4,8,13
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,5,1,4,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,6,1,3,8,43
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,7,1,0,8,3
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,8,1,8,4,20
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,9,1,1,8,1
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/4/2015,2015,10,1,4,8,13
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,1,1,10,4,9
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,2,1,0,4,22
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,3,1,2,1,24
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,4,1,0,8,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,5,1,11,4,20
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,6,1,0,8,7
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,7,1,2,8,21
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,8,1,7,8,3
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,9,1,1,8,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/5/2016,2016,10,1,0,6,20
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,1,1,13,1,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,2,1,2,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,3,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,4,1,0,8,12
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,5,1,0,8,18
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,6,1,13,6,9
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,7,1,2,7,15
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,8,1,3,8,10
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/25/2017,2017,10,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,1,1,8,2,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,2,1,5,3,12
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,3,1,0,3,27
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,4,1,0,8,16
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,5,1,10,2,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,6,1,0,2,5
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,7,1,14,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/28/2018,2018,10,1,0,8,7
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,1,1,1,7,20
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,2,1,7,2,15
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,3,1,7,6,16
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,4,1,0,5,16
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,5,1,15,2,13
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,6,1,0,4,19
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,7,1,11,4,10
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,8,1,4,6,14
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/3/2019,2019,10,1,0,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,1,1,0,4,18
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,2,1,0,8,9
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,3,1,11,5,54
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,4,1,1,8,7
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,5,1,2,8,21
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,6,1,0,8,15
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,7,1,0,8,21
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,8,1,0,8,20
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,5/30/2021,2021,10,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,1,1,0,8,19
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,2,1,3,8,11
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,3,1,0,4,21
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,4,1,13,8,24
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,5,1,3,8,8
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,6,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,7,1,9,8,4
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,8,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,9,1,0,8,0
PWS,8,WPWS,PWS_B08_MI_02,Iktua,6/1/2022,2022,10,1,1,8,6
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,1,1,15,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,2,1,138,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,3,1,16,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,4,1,8,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,5,1,15,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,6,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,7,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,8,1,20,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,9,1,68,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/25/2010,2010,10,1,7,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,2,1,54,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,3,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,4,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,5,1,15,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,6,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,7,1,5,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,8,1,64,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,9,1,92,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/12/2011,2011,10,1,14,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,1,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,2,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,3,1,8,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,4,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,5,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,6,1,59,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,7,1,75,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,8,1,8,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,9,1,310,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/18/2012,2012,10,1,21,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,1,1,1,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,2,1,2,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,3,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,4,1,114,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,5,1,0,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,6,1,4,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,7,1,17,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,8,1,16,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,9,1,25,0,.
PWS,8,WPWS,PWS_B08_MI_03,Whale,6/22/2013,2013,10,1,38,0,.
