 Year,Date (YYYY-MM-DD), Region, Site,Latitude,Longitude, Quadrat (m2), Replicate, length (mm), frequency
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,12,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,13,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,14,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,15,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,16,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,17,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,18,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,19,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,2,20,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,1,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,2,24
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,3,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,4,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,5,41
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,6,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,7,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,8,24
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,9,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,10,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,11,19
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,12,29
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,13,31
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,14,25
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,15,27
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,16,35
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,17,21
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,18,32
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,19,28
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,20,22
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,21,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,22,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,23,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,24,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,25,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,26,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,27,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,28,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,29,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,3,30,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,1,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,2,19
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,3,23
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,4,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,5,28
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,6,22
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,7,24
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,8,24
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,9,18
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,10,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,11,21
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,12,35
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,13,30
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,14,32
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,15,51
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,16,38
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,17,39
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,18,47
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,19,33
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,20,44
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,21,24
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,22,33
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,23,28
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,24,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,25,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,26,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,27,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,28,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,29,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,30,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,31,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,32,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,4,33,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,1,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,2,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,3,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,4,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,5,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,6,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,7,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,8,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,9,14
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,10,26
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,11,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,12,19
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,13,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,14,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,15,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,16,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,17,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,18,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,19,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,20,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,21,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,22,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,23,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,24,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,25,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,26,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,27,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,28,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,29,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,5,30,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,1,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,2,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,3,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,4,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,5,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,6,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,7,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,8,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,9,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,10,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,11,11
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,12,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,13,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,14,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,15,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,16,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,17,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,18,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,19,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,20,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,21,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,22,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,23,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,24,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,6,25,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,1,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,2,27
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,3,23
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,4,21
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,5,29
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,6,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,7,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,8,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,9,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,10,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,11,18
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,12,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,13,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,14,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,15,13
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,16,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,17,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,18,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,19,9
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,20,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,21,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,22,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,23,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,24,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,25,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,26,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,27,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,28,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,7,29,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,1,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,2,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,3,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,4,2
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,5,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,6,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,7,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,8,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,9,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,10,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,11,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,12,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,13,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,14,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,15,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,16,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,8,17,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,1,46
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,2,28
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,3,26
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,4,32
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,5,29
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,6,22
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,7,11
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,8,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,9,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,10,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,11,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,12,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,13,13
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,14,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,15,26
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,16,14
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,17,21
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,18,23
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,19,16
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,20,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,21,18
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,22,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,23,13
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,24,11
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,25,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,26,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,27,7
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,28,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,29,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,30,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,31,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,9,32,1
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,1,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,2,5
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,3,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,4,12
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,5,13
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,6,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,7,10
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,8,6
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,9,18
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,10,22
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,11,21
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,12,23
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,13,17
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,14,23
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,15,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,16,11
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,17,8
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,18,3
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,19,4
2015,4/18/2015,Kachemak Bay,Outside Beach,59.465,-151.709,0.0625,10,20,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,1,65
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,2,60
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,3,19
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,4,54
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,5,68
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,6,21
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,7,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,8,11
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,9,12
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,10,14
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,11,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,12,14
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,13,15
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,14,9
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,15,17
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,16,20
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,17,12
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,18,14
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,19,11
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,20,16
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,21,12
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,22,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,23,2
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,24,4
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,25,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,1,26,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,1,66
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,2,62
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,3,42
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,4,91
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,5,66
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,6,22
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,7,12
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,8,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,9,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,10,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,11,3
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,12,9
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,13,8
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,14,9
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,15,8
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,16,8
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,17,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,18,6
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,19,4
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,20,4
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,21,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,22,2
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,23,3
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,24,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,25,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,26,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,27,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,28,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,2,29,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,1,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,2,9
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,3,18
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,4,20
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,5,26
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,6,18
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,7,20
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,8,6
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,9,4
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,10,3
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,11,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,12,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,13,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,14,2
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,15,2
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,16,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,17,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,18,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,19,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,20,1
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,21,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,22,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,23,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373,-151.894,0.0625,3,24,1
