Year,Date(YYYY-MM-DD),Region,Site,latitude,longitude,Stratum,Replicate,SubstrateType,PercentCover(%)
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,3,boulder,55
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,4,boulder,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,5,boulder,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,6,boulder,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,7,boulder,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,8,boulder,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,9,boulder,15
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,10,boulder,25
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,1,boulder,95
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,2,boulder,45
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,3,boulder,80
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,4,boulder,95
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,5,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,6,boulder,95
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,7,boulder,50
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,8,boulder,97
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,9,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,10,boulder,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,2,boulder,75
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,4,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,5,boulder,65
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,6,boulder,55
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,7,boulder,60
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,8,boulder,80
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,9,boulder,60
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,10,boulder,50
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,1,boulder,90
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,2,boulder,90
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,3,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,4,boulder,90
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,5,boulder,90
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,6,boulder,70
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,7,boulder,60
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,8,boulder,80
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,9,boulder,90
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,10,boulder,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,1,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,2,boulder,67
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,3,boulder,55
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,4,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,5,boulder,55
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,6,boulder,55
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,7,boulder,30
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,boulder,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,9,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,10,boulder,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,boulder,85
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,2,boulder,68
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,boulder,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,5,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,boulder,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,boulder,25
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,boulder,70
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,boulder,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,boulder,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,boulder,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,boulder,75
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,boulder,80
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,boulder,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,boulder,70
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,boulder,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,boulder,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,boulder,25
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,boulder,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,boulder,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,boulder,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,boulder,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,1,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,2,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,3,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,4,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,5,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,6,boulder,15
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,7,boulder,5
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,8,boulder,10
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,9,boulder,20
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,10,boulder,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,1,boulder,90
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,2,boulder,60
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,3,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,4,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,5,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,6,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,7,boulder,20
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,8,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,9,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,10,boulder,20
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,1,boulder,70
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,2,boulder,30
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,3,boulder,50
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,4,boulder,25
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,5,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,6,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,7,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,8,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,9,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,10,boulder,40
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,1,boulder,60
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,2,boulder,30
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,3,boulder,20
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,4,boulder,60
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,5,boulder,10
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,6,boulder,60
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,7,boulder,10
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,8,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,9,boulder,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,10,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,1,boulder,28
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,2,boulder,1
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,3,boulder,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,4,boulder,70
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,5,boulder,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,6,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,7,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,9,boulder,80
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,10,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,2,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,boulder,94
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,5,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,boulder,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,boulder,85
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,boulder,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,boulder,80
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,boulder,4
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,boulder,15
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,boulder,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,boulder,3
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,boulder,20
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,boulder,40
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,boulder,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,boulder,3
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,boulder,25
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,boulder,75
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,boulder,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,boulder,85
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,boulder,85
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,boulder,15
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,boulder,10
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,boulder,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,boulder,15
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,1,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,2,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,3,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,4,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,5,boulder,30
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,6,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,7,boulder,20
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,8,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,9,boulder,60
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,10,boulder,40
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,1,boulder,80
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,2,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,3,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,4,boulder,20
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,5,boulder,30
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,6,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,7,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,8,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,9,boulder,40
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,10,boulder,80
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,1,boulder,90
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,2,boulder,10
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,3,boulder,90
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,4,boulder,50
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,5,boulder,15
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,6,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,7,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,8,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,9,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,10,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,1,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,2,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,3,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,4,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,5,boulder,10
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,6,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,7,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,8,boulder,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,9,boulder,80
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,10,boulder,50
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,1,boulder,80
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,2,boulder,80
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,boulder,70
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,4,boulder,80
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,5,boulder,25
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,6,boulder,50
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,8,boulder,50
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,9,boulder,60
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,1,boulder,75
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,2,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,3,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,4,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,5,boulder,30
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,6,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,7,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,8,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,9,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,10,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,1,boulder,20
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,2,boulder,15
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,3,boulder,10
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,4,boulder,20
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,5,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,6,boulder,10
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,7,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,8,boulder,0
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,9,boulder,10
2016,5/8/2016,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Low,10,boulder,40
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,1,boulder,80
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,3,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,4,boulder,60
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,5,boulder,20
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,6,boulder,90
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,7,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,8,boulder,30
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,9,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,10,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,1,boulder,0
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,2,boulder,50
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,3,boulder,10
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,4,boulder,90
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,5,boulder,60
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,6,boulder,85
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,7,boulder,95
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,8,boulder,80
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,9,boulder,90
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,10,boulder,90
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,1,boulder,85
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,2,boulder,70
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,3,boulder,95
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,4,boulder,50
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,5,boulder,80
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,6,boulder,50
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,7,boulder,40
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,8,boulder,80
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,9,boulder,60
2016,5/8/2016,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,10,boulder,80
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,1,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,2,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,3,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,4,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,5,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,6,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,7,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,8,boulder,50
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,9,boulder,100
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,High,10,boulder,95
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,1,boulder,30
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,2,boulder,0
2016,5/9/2016,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,3,boulder,15
