Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,SiteSurveyed,TransectNumber,TransectSampled,TransectPosition,VerticalLength,DistanceCross,QuadratMultiplier,QuadratPosition,QuadratPosition_Overridden,QuadratLength,QuadratHeight,Area,CoreQualifier,QuadQualifier,Primary,Numadd,CoreCount,Notes
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/9/2021,2021,Yes - Site Surveyed,9,Y,44.09,4.7,4.7,0.76,3.57,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/9/2021,2021,Yes - Site Surveyed,10,Y,49.09,4.7,2.41,0.05,0.23,No,50,50,0.25,Mussels Present,Mussels Present,Y,3,4,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,1,Y,1.96,5.9,2.15,0.86,5.07,No,25,50,0.125,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,2,Y,6.96,7.5,1.45,0.79,5.92,No,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,3,Y,11.96,8.55,0.65,0.37,3.16,No,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,4,Y,16.96,9.35,2.1,0.96,8.97,No,100,100,1,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,5,Y,21.96,2.7,1.6,0.87,2.34,No,25,50,0.125,No Mussels,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,6,Y,26.96,9.2,3,0.05,0.46,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,7,Y,31.96,9,4.25,0.94,8.46,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,4,5,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,8,Y,36.96,2.5,0.75,0.36,0.9,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,9,Y,41.96,0,0,0.52,0,No,100,100,1,No Mussels,No Mussels,Y,8,9,
AKP,10,KATM,AKP_B10_MI_04,Amalik,7/15/2022,2022,Yes - Site Surveyed,10,Y,46.96,3.5,3.5,0.76,2.66,No,25,50,0.125,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,1,Y,2.5,2.95,0,.,2.3,UNK,.,.,0.125,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1/8m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,2,Y,7.5,3.7,0,.,0.9,UNK,.,.,0.25,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1/4m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,3,Y,12.5,4.8,0,.,1.5,UNK,.,.,1,Mussels Present,No Mussels,Y,0,1,quad sz on data sheet = 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,4,Y,17.5,2.2,0,.,1.3,UNK,.,.,0.25,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1/4m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,5,Y,22.5,3.9,0,.,0.2,UNK,.,.,1,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,6,Y,27.5,3.2,0,.,2.1,UNK,.,.,0.125,No Mussels,Mussels Present,Y,0,1,quad sz on data sheet = 1/8m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,7,Y,32.5,2.9,0,.,1,UNK,.,.,0.3125,No Mussels,Mussels Present,Y,0,1,quad sz on data sheet = 5/16m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,8,Y,37.5,3.2,0,.,0.6,UNK,.,.,1,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,9,Y,42.5,4.6,0,.,0.8,UNK,.,.,1,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2008,2008,Yes,10,Y,47.5,2,0,.,1.5,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz on data sheet = 1/64m2
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,1,Y,0,2.35,0,0.53,1.24,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,2,Y,5,2.6,0,0.61,1.59,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,3,Y,10,2.75,0,0.48,1.32,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,4,Y,15,2.8,0,0.78,2.18,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,5,Y,20,3.2,0,0.4,1.28,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,6,Y,25,3.05,0,0.55,1.68,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,7,Y,30,3.05,0,0.67,2.04,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,8,Y,35,3.1,0,0.6,1.86,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,"""on data sheet quad dimensions given as 1/4 x 1/4, 1/16m2"""
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,9,Y,40,4.56,0,0.61,2.78,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/6/2009,2009,Yes,10,Y,45,2.6,0,0.53,1.39,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,1,Y,2.57,2,0,0.22,0.44,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,quad sz 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,2,Y,7.57,1.98,0,0.61,1.21,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,quad sz 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,3,Y,12.57,2.53,0,0.53,1.54,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,quad sz 1/4m2 .5 x .5
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,4,Y,17.57,1.56,0,0.01,0,UNK,100,100,1,Not Sampled,Mussels Present,N,0,0,quad sz 1m2
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,5,Y,22.57,2.65,0,0.17,0.45,UNK,12.5,25,0.0313,Mussels Present,No Mussels,Y,0,1,"""quad sz n1/8m2 12.5 x 25. Quad size is clearly given, yet a note above the data table states no mussels >20mm, so not sure why not a 1 m2 quad"""
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,6,Y,27.57,2.08,0,0.89,1.85,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64 12.5 x 12.5
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,7,Y,32.57,2.96,0,0.77,2.28,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64 12.5 x 12.5
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,8,Y,37.57,3.4,0,0.4,1.36,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,quad sz 1/2m2 .5 x 1m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,9,Y,42.57,3.3,0,0.6,1.98,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,quad sz 1/64m2 12.5 x 12.5
AKP,10,KATM,AKP_B10_MI_05,Takli,7/11/2010,2010,Yes,10,Y,47.57,1.9,0,0.84,1.59,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,quad sz 1/16m2 .25m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,1,Y,2.6,2.7,0,0.55,1.48,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,2,Y,7.6,1.34,0.52,0.32,0.42,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,3,Y,12.6,3.05,3.05,0.72,2.2,UNK,100,100,1,Mussels Present,No Mussels,Y,0,1,all mussels found above horizontal transect.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,4,Y,17.6,3.8,0.31,0.91,3.46,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,5,Y,22.6,2.1,0,0.05,0.11,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,6,Y,27.6,3.3,0,0.57,1.88,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,7,Y,32.6,1.1,0,0.75,0.83,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,8,Y,37.6,3.28,0.35,0.29,0.95,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,9,Y,42.6,3.3,0,0.3,0.99,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/1/2012,2012,Yes,10,Y,47.6,0.07,0,0.13,0.01,UNK,100,100,1,No Mussels,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,1,Y,1.93,1,0.77,0.58,0.58,UNK,100,100,1,No Mussels,No Mussels,Y,0,1,mussels extend below the gap to 4.06m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,2,Y,6.93,3.75,0.12,0.46,1.72,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,3,Y,11.93,5.28,0.98,0.48,2.53,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,4,Y,16.93,4.2,1.4,0.67,2.8,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,5,Y,21.93,1,0.77,0.12,0.12,UNK,100,100,1,No Mussels,No Mussels,Y,0,1,mussels extend below the gap to 6.3m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,6,Y,26.93,1,0.97,0.43,0.43,UNK,100,100,1,No Mussels,No Mussels,Y,0,1,mussels extend below the gap to 6.82m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,7,Y,31.93,1,1.75,0.25,0.25,UNK,100,100,1,No Mussels,No Mussels,Y,0,1,mussels extend below the gap to 7.8m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,8,Y,36.93,3.85,0.36,0.22,0.85,UNK,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,9,Y,41.93,1,0.25,0.86,0.86,UNK,100,100,1,No Mussels,No Mussels,Y,0,1,mussels extend below the gap to 5.3m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/5/2013,2013,Yes,10,Y,46.93,2.96,0,0.27,0.8,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,1,Y,3.41,3.5,0,0.65,2.27,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,2,Y,8.41,5.1,0.3,0.46,2.35,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,no mussels below 5.1m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,3,Y,13.41,6.7,0.4,0.28,1.88,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,4,Y,18.41,5.9,0,0.34,2,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,no mussels below 5.9m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,5,Y,23.41,7.1,0,0.67,4.76,UNK,6.25,12.5,0.0078,Mussels Present,Mussels Present,Y,0,1,no mussels below 7.4m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,6,Y,28.41,6.7,0,0.83,5.56,UNK,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,0,1,no mussels below 6.7m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,7,Y,33.41,6.2,0,0.76,4.71,UNK,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,0,1,no mussels below 6.2m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,8,Y,38.41,6.2,0.4,0.59,3.66,UNK,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,no mussels below 6.2m
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,9,Y,43.41,5.9,0.4,0.24,1.42,UNK,100,100,1,Mussels Present,Mussels Present,Y,0,1,"""mussels below 5.9m, to 10.6m because of tall boulders"""
AKP,10,KATM,AKP_B10_MI_05,Takli,7/12/2014,2014,Yes,10,Y,48.41,2.95,0,0.01,0.3,UNK,25,50,0.125,Mussels Present,Mussels Present,Y,2,3,no mussels below 2.9m
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,1,Y,4.2,3.9,0.45,0.08,0.31,UNK,100,100,1,Mussels Present,Mussels Present,Y,4,5,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,2,Y,9.2,4.8,0,0.51,2.4,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,3,Y,14.2,4.5,0.35,0.1,0.45,UNK,100,100,1,Mussels Present,Mussels Present,Y,8,9,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,4,Y,19.2,6.2,0,0.42,2.6,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,5,Y,24.2,7.3,1.3,0.23,1.68,UNK,100,100,1,Mussels Present,Mussels Present,Y,8,9,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,6,Y,29.2,7,0.4,0.22,1.52,UNK,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,7,Y,34.2,6,0.5,0.15,0.9,UNK,50,50,0.25,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,8,Y,39.2,5.97,0.3,0.49,2.92,UNK,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,0,1,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,9,Y,44.2,4.9,0,0.57,2.7,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,2,3,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,6/30/2015,2015,Yes,10,Y,49.2,2.3,0.9,0.4,0.92,UNK,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,no mussels below bottom of vert transect
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,1,Y,2.3,4.05,0.51,0.31,1.26,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,2,Y,7.3,4.75,0.6,0.25,1.19,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,3,Y,12.3,5.5,1.14,0.81,4.45,No,25,25,0.0625,Mussels Present,Mussels Present,Y,5,6,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,4,Y,17.3,4,0,0.05,0.2,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,5,Y,22.3,6,0.91,0.41,2.46,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,6,Y,27.3,4.85,0,0.98,4.75,No,25,25,0.0625,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,7,Y,32.7,7.2,0,0.52,3.74,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,8,Y,37.3,7.75,0.39,0.08,0.26,Yes,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,9,Y,42.3,4.85,0.25,0.69,3.35,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/2/2016,2016,Yes - Site Surveyed,10,Y,47.3,2.25,0,0.15,0.34,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,1,Y,0.33,4.65,0.1,0.7,3.25,No,25,50,0.125,Mussels Present,Mussels Present,Y,2,3,No mussels in primary.
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,2,Y,5.33,4.2,0.15,0.06,0.25,No,25,25,0.0625,Mussels Present,Mussels Present,Y,5,6,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,3,Y,10.33,4.4,0.22,0.2,0.88,No,50,100,0.5,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,4,Y,15.33,5.5,0.4,0.29,1.59,No,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,5,Y,20.33,5.1,1.1,0.94,4.34,Yes,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,Used Random Proportion value 0.85.
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,6,Y,25.33,6.19,0.5,0.85,5.82,Yes,100,100,1,Mussels Present,Mussels Present,Y,1,2,Used Random Proportion value 0.94.
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,7,Y,30.33,5.26,0.6,0.31,1.63,No,50,50,0.25,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,8,Y,35.33,8.27,0.95,0.69,5.7,No,25,25,0.0625,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,9,Y,40.33,7.83,1.15,0.29,2.27,No,50,100,0.5,Mussels Present,Mussels Present,Y,1,2,No mussels in primary.
AKP,10,KATM,AKP_B10_MI_05,Takli,6/21/2017,2017,Yes - Site Surveyed,10,Y,45.33,4.7,0,0.32,1.5,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,1,Y,3.68,7.8,0,0.7,5.46,No,50,50,0.25,Mussels Present,Mussels Present,Y,4,5,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,2,Y,8.68,6,0.45,0.53,3.18,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,1,2,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,3,Y,13.68,6.35,0.5,0.57,3.62,Yes,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,Quad position based on rounding value. Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,4,Y,18.68,0,0,0.28,0,No,100,100,1,No Mussels,Mussels Present,Y,8,9,First mussel below H. Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,5,Y,23.68,7.3,0.4,0.3,2.2,Yes,6.25,12.5,0.0078,Mussels Present,Mussels Present,Y,0,1,Quad Position based on rounder value. Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,6,Y,28.68,6.8,0,0.77,5.23,No,25,25,0.0625,Mussels Present,Mussels Present,Y,3,4,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,7,Y,33.68,7.5,0.58,0.01,0.07,No,50,100,0.5,Mussels Present,Mussels Present,Y,4,5,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,8,Y,38.68,6.6,1,0.76,5.01,No,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,9,Y,43.68,5.8,0,0.81,4.69,No,100,100,1,Mussels Present,Mussels Present,Y,2,3,Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/15/2018,2018,Yes - Site Surveyed,10,Y,48.68,3.25,0.5,0.7,2.3,Yes,12.5,12.5,0.0156,Mussels Present,Mussels Present,Y,0,1,Quad position based on rounded value. Abundant nucella.
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,1,Y,3.35,3.6,0,0.53,1.9,No,25,25,0.0625,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,2,Y,8.35,5.1,0.3,0.57,2.9,No,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,3,Y,13.35,5.4,1.8,0.28,1.51,No,50,50,0.25,Mussels Present,Mussels Present,Y,8,9,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,4,Y,18.35,5.8,0,0.3,1.74,No,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,5,Y,23.35,6.2,0,0.77,4.77,No,100,100,1,Mussels Present,No Mussels,Y,6,7,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,6,Y,28.35,5,0,0.01,0.05,No,25,25,0.0625,Mussels Present,Mussels Present,Y,5,6,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,7,Y,33.35,4.4,0,0.76,3.34,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,7,8,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,8,Y,38.35,6.5,0.5,0.81,5.26,No,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,9,Y,43.35,5.7,0,0.7,3.99,No,25,50,0.125,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/4/2019,2019,Yes - Site Surveyed,10,Y,48.35,3.2,0.95,0.04,0.12,No,6.25,6.25,0.0039,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,1,Y,4.09,3.6,0.55,0.79,2.84,No,100,100,1,Mussels Present,Mussels Present,Y,2,3,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,2,Y,9.09,4.55,0.8,0.37,1.68,No,100,100,1,Mussels Present,Mussels Present,Y,1,2,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,3,Y,14.09,3.7,0.35,0.96,3.55,No,50,100,0.5,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,4,Y,19.09,4.25,0,0.87,3.69,No,25,25,0.0625,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,5,Y,24.09,4.38,0.4,0.05,0.21,No,25,50,0.125,Mussels Present,Mussels Present,Y,0,1,
AKP,10,KATM,AKP_B10_MI_05,Takli,7/8/2021,2021,Yes - Site Surveyed,6,Y,29.09,4.15,0,0.94,3.9,No,12.5,25,0.0313,Mussels Present,Mussels Present,Y,0,1,distance cross H changed from 3.9 to 0.0 based on diagram and scanned data
